ensembl_id,gene_name,WZ12_CADASIL_Control,WZ16_CADASIL_C224Y,WZ4_CADASIL_Control,WZ8_CADASIL_Control,XZ5_CADASIL_R153C,XZ6_CADASIL_R153C_isoCtrl,XZ7_CADASIL_C224Y_isoCtrl
ENSG00000189120.5,SP6,0.9524,1.3328,1.4158,0.5749,1.0943,1.9095,1.1693
ENSG00000189129.14,PLAC9,0.0902,2.3976,0.2671,0.3799,1.8227,0.0973,0.4464
ENSG00000189143.10,CLDN4,2.3028,0.1138,2.9319,2.4346,0.4861,2.4598,2.3646
ENSG00000189144.15,ZNF573,1.3853,1.4017,0.8262,1.3256,1.5040,1.2179,0.8201
ENSG00000189159.16,JPT1,7.2280,7.0185,7.9179,7.4657,6.8652,6.8105,6.9945
ENSG00000189164.15,ZNF527,2.7388,2.9812,2.4529,2.7332,3.2141,2.5741,2.5043
ENSG00000189171.15,S100A13,5.8307,4.8578,5.5883,5.7962,4.9626,5.2944,5.5148
ENSG00000189180.16,ZNF33A,4.8184,5.3884,4.8494,4.8401,5.0625,4.5443,4.7083
ENSG00000189184.12,PCDH18,3.7107,7.7355,3.7882,4.8191,8.4020,3.2071,5.2520
ENSG00000189190.11,ZNF600,2.8971,1.5506,2.5957,2.9872,1.9021,2.4038,2.0784
ENSG00000189195.15,BTBD8,2.0788,1.5707,1.6949,1.3256,1.7094,1.5797,1.7385
ENSG00000189221.11,MAOA,3.5211,3.7874,3.1192,3.2946,2.8230,2.3653,2.4732
ENSG00000189223.15,PAX8-AS1,0.2157,1.5905,5.4728,0.6804,1.7952,0.2320,2.6596
ENSG00000189227.6,C15orf61,2.5611,2.3750,2.3530,2.0181,3.0838,2.5049,2.4415
ENSG00000189229.12,ENSG00000189229,1.9996,2.6162,0.0000,0.9572,2.7675,0.0000,0.0000
ENSG00000189241.8,TSPYL1,6.6508,6.5842,6.6477,6.6937,7.0741,6.8105,6.9187
ENSG00000189266.13,PNRC2,5.6424,5.8757,6.0446,6.1446,6.0932,5.3840,5.7162
ENSG00000189283.11,FHIT,1.9879,1.3091,1.6582,1.3892,2.3044,1.7688,1.8715
ENSG00000189292.17,ALKAL2,0.9282,0.3644,2.7256,0.9289,1.2442,0.9834,1.2691
ENSG00000189298.14,ZKSCAN3,3.2352,3.3264,2.9699,3.5846,3.1285,2.4321,2.7401
ENSG00000189306.11,RRP7A,5.6123,5.6324,6.1616,5.8108,5.7897,5.5152,5.8512
ENSG00000189308.11,LIN54,3.9280,4.5644,3.4817,4.1535,4.5608,4.0889,4.1441
ENSG00000189319.14,FAM53B,4.3536,5.0417,4.0899,4.0848,5.2602,3.8515,4.1798
ENSG00000189337.17,KAZN,5.2388,5.3955,4.7869,5.0694,5.5216,4.7915,5.3776
ENSG00000189339.12,SLC35E2B,5.2052,7.1432,5.8949,6.3255,7.2375,5.9370,5.9994
ENSG00000189362.12,NEMP2,2.5611,2.8312,2.5463,2.0837,3.0258,2.1553,1.9184
ENSG00000189369.9,GSPT2,4.3050,4.3224,4.3306,4.1133,4.8602,4.0036,4.2849
ENSG00000189376.12,C8orf76,2.1115,2.1665,2.5158,2.0708,2.3333,1.7688,2.0784
ENSG00000189403.15,HMGB1,7.5580,8.6095,7.5838,7.7516,8.5222,6.7906,7.2307
ENSG00000189409.14,MMP23B,2.7801,1.9071,1.8975,2.1586,3.0435,3.7047,3.4263
ENSG00000189410.12,SH2D5,1.4030,0.3644,3.4551,2.4743,0.3790,2.5312,2.5743
ENSG00000189420.9,ZFP92,1.3123,1.5096,1.9742,1.4699,2.8093,1.5456,1.5127
ENSG00000189431.8,RASSF10,2.2838,0.3644,1.0123,1.2130,0.3790,0.9577,0.3584
ENSG00000196072.12,BLOC1S2,6.0432,4.4142,5.6304,5.9553,5.0510,5.7900,5.7382
ENSG00000196074.13,SYCP2,0.7735,1.4886,1.3482,1.5463,1.0716,1.1514,0.8845
ENSG00000196081.10,ZNF724,0.8269,1.3328,0.7584,1.1893,1.7240,0.5397,1.2201
ENSG00000196083.11,IL1RAP,3.7318,4.2773,3.6870,3.3910,3.6421,3.9557,4.4132
ENSG00000196090.14,PTPRT,0.0000,1.7398,0.0000,0.1544,2.0606,0.0000,0.2648
ENSG00000196104.11,SPOCK3,3.1006,0.6922,1.1509,0.2024,1.7812,2.8433,1.5529
ENSG00000196109.9,ZNF676,2.6527,1.2102,2.1164,0.0000,1.8892,2.1210,1.0620
ENSG00000196110.8,ZNF699,2.6152,2.8722,2.3758,2.7084,2.9777,2.7034,2.5043
ENSG00000196116.8,TDRD7,4.2765,2.7277,3.9974,3.6724,3.2948,3.8688,3.7837
ENSG00000196118.12,CFAP119,2.3763,2.4954,2.4742,2.1827,2.5544,2.2323,2.1191
ENSG00000196123.13,MATCAP1,4.4398,5.4802,5.2207,4.6861,5.3656,3.9973,4.6400
ENSG00000196126.12,HLA-DRB1,0.9282,1.0761,0.7927,0.7139,1.5040,1.6293,0.8845
ENSG00000196139.14,AKR1C3,1.3853,0.6922,0.5336,0.5749,1.0716,0.6073,0.7868
ENSG00000196141.14,SPATS2L,9.5461,9.4084,7.6408,9.1553,8.8162,8.9534,8.5463
ENSG00000196150.14,ZNF250,3.2885,4.2402,3.4711,3.3649,4.1959,2.8221,3.4100
ENSG00000196151.11,WDSUB1,2.6964,3.3323,2.6621,2.7734,3.1119,2.4506,2.2470
ENSG00000196152.10,ZNF79,3.0169,2.9737,3.1327,3.2266,3.5790,3.2071,2.6959
ENSG00000196154.12,S100A4,6.2183,5.0435,5.1230,6.5181,4.0811,4.1889,6.0867
ENSG00000196155.13,PLEKHG4,2.2053,2.9586,2.3758,1.9353,2.5948,2.1553,1.5127
ENSG00000196159.14,FAT4,5.2227,7.7360,4.9053,4.6966,7.2201,5.7588,5.7436
ENSG00000196172.9,ZNF681,2.2838,2.9121,2.0612,2.0447,3.3572,2.1210,2.6317
ENSG00000196177.13,ACADSB,4.1248,4.0848,3.7363,3.8297,4.6537,4.0469,3.9621
ENSG00000196182.11,STK40,6.5436,6.4680,6.3590,6.4507,6.6901,6.3011,6.6162
ENSG00000196187.12,TMEM63A,4.8035,4.7409,5.2823,4.8401,5.0407,4.2270,4.3027
ENSG00000196189.14,SEMA4A,0.7180,1.6671,1.0411,0.6804,1.3039,1.0086,0.6453
ENSG00000196199.14,MPHOSPH8,5.5361,5.6932,5.6701,5.6448,5.3444,5.0595,5.3790
ENSG00000196204.12,RNF216P1,4.1617,4.0206,4.3219,4.0654,4.4172,4.2026,4.5560
ENSG00000196208.14,GREB1,3.0283,4.2743,2.8283,3.7871,3.5669,2.8779,4.8440
ENSG00000196214.11,ZNF766,3.8719,3.9836,3.7407,3.8487,4.2526,3.8268,3.8497
ENSG00000196220.17,SRGAP3,1.6748,3.4987,1.4376,2.3730,4.6090,1.9360,3.3990
ENSG00000196227.11,FAM217B,5.3261,5.2412,4.9013,5.1978,5.6737,5.3864,5.4189
ENSG00000196230.14,TUBB,10.5194,11.4374,11.1053,10.9529,10.7606,10.0362,10.4599
ENSG00000196233.14,LCOR,5.9393,5.6192,5.8064,5.8853,5.3503,6.2418,6.2620
ENSG00000196235.14,SUPT5H,7.8229,7.4530,7.8041,7.8080,7.4753,7.7632,7.6975
ENSG00000196236.13,XPNPEP3,4.0787,3.9185,4.4482,4.2820,3.9931,3.7277,4.0454
ENSG00000196247.13,ZNF107,3.3399,3.7483,3.9336,3.5102,4.0319,3.3274,3.7879
ENSG00000196262.15,PPIA,9.2572,8.7888,9.5557,9.5551,8.4592,8.4168,8.7835
ENSG00000196263.8,ZNF471,3.3261,3.6096,3.1192,3.2439,3.7570,3.0700,3.0796
ENSG00000196267.14,ZNF836,2.4716,2.2806,2.0184,2.1091,2.8093,2.1210,2.0365
ENSG00000196268.12,ZNF493,3.3627,3.5451,3.0069,2.9170,3.6764,2.8848,2.5043
ENSG00000196284.18,SUPT3H,3.4204,3.8297,3.5929,3.5618,3.3806,2.8916,2.9946
ENSG00000196290.17,NIF3L1,4.1006,4.4335,4.2372,4.1808,4.2116,3.6048,3.7365
ENSG00000196295.13,GARS1-DT,3.7388,4.2464,4.1671,3.7831,3.7747,3.2341,3.1402
ENSG00000196296.14,ATP2A1,0.8785,1.1040,2.2703,2.3305,1.3424,0.7931,1.0620
ENSG00000196305.19,IARS1,7.6678,7.3609,7.8252,6.9690,7.3580,7.7014,7.4949
ENSG00000196313.13,POM121,5.4440,5.7831,5.2763,5.7953,5.8676,5.6467,5.7969
ENSG00000196323.14,ZBTB44,4.7300,5.4709,4.4643,4.8172,5.5184,4.7547,4.8399
ENSG00000196337.14,CGB7,2.2838,0.5376,1.3711,2.3305,1.1604,2.1888,1.1949
ENSG00000196338.15,NLGN3,2.1222,2.8477,1.1242,1.4502,3.6914,1.7540,1.9933
ENSG00000196345.13,ZKSCAN7,3.4800,3.4562,2.8117,2.9455,3.8333,2.7111,2.9121
ENSG00000196352.18,CD55,3.4505,3.1442,3.1788,3.4469,3.9809,4.0223,3.8537
ENSG00000196357.12,ZNF565,2.5845,2.1128,2.0184,2.6917,2.3617,2.2641,2.2713
ENSG00000196358.12,NTNG2,0.4719,1.0188,0.5736,0.2024,1.2644,1.4382,1.1693
ENSG00000196363.10,WDR5,5.3829,5.9676,5.7778,5.8500,5.9345,5.2099,5.2926
ENSG00000196365.12,LONP1,6.6977,6.4746,6.7966,6.6947,6.5746,6.2908,6.2291
ENSG00000196367.15,TRRAP,6.3062,7.7900,6.4308,6.7648,7.2429,6.7566,6.9918
ENSG00000196368.5,NUDT11,3.9033,4.3135,4.3624,4.3014,4.7905,4.0316,4.4078
ENSG00000196369.12,SRGAP2B,2.0898,3.4723,2.4529,2.3412,3.5381,2.5312,2.9275
ENSG00000196371.4,FUT4,2.8333,3.5999,3.1526,3.1552,3.5546,3.2867,3.2603
ENSG00000196372.13,ASB13,2.8971,3.8988,2.6713,2.7250,3.8961,2.5485,2.5043
ENSG00000196376.11,SLC35F1,1.1540,1.3328,2.1432,1.9773,2.5788,0.8219,1.6300
ENSG00000196378.13,ZNF34,2.1643,2.7277,2.2824,2.0447,2.3333,1.4929,1.8556
ENSG00000196387.10,ZNF140,4.4333,4.4687,4.3962,4.1657,4.4833,4.3967,4.1572
ENSG00000196388.9,INCA1,1.0455,0.6922,1.5621,0.9001,1.3233,0.7638,1.1949
ENSG00000196391.11,ZNF774,1.8909,1.6671,1.9132,1.3892,2.1929,1.7688,1.2691
ENSG00000196396.10,PTPN1,7.0488,6.4279,6.9531,6.6666,6.2596,7.0561,7.2598
ENSG00000196405.13,EVL,6.1726,6.3112,5.8200,6.1637,7.2179,5.9517,6.2299
ENSG00000196411.10,EPHB4,6.8599,7.7889,7.3368,7.0054,7.8515,6.9039,7.1875
ENSG00000196417.13,ZNF765,3.4204,3.2538,3.1056,3.4319,3.4171,3.0879,3.0377
ENSG00000196418.13,ZNF124,2.8463,3.4776,3.1526,2.9242,3.2398,2.8362,2.9577
ENSG00000196419.13,XRCC6,7.9174,8.1860,8.1775,8.3825,7.9348,7.6731,7.6989
ENSG00000196422.11,PPP1R26,4.1951,4.8537,4.6322,4.3368,4.6989,3.9062,4.2456
ENSG00000196428.13,TSC22D2,5.8470,6.6298,5.8231,5.6108,6.5195,6.0184,6.3416
ENSG00000196436.9,NPIPB15,1.7734,1.4886,2.4094,2.5224,1.3424,1.2393,1.7729
ENSG00000196437.12,ZNF569,3.4333,3.5802,3.4227,3.4116,3.6343,3.3863,3.4950
ENSG00000196440.12,ARMCX4,4.8543,5.3870,6.0711,5.6438,4.8078,5.2699,5.2212
ENSG00000196449.4,YRDC,4.0870,3.1307,4.5866,4.4455,3.6650,4.2978,4.3604
ENSG00000196453.8,ZNF777,4.1617,4.5212,4.0899,4.2708,5.0290,4.3357,4.7038
ENSG00000196455.8,PIK3R4,4.8283,5.2381,4.9629,5.1171,5.1009,4.5972,4.9266
ENSG00000196456.13,ZNF775,3.1060,3.1509,2.8850,2.7250,4.0289,2.3847,2.9652
ENSG00000196458.11,ZNF605,4.9492,4.7995,4.4906,4.5991,5.2913,5.2194,4.7016
ENSG00000196459.15,TRAPPC2,4.1486,3.8748,4.0899,4.1687,4.0924,4.5138,4.3376
ENSG00000196465.11,MYL6B,6.2885,6.3231,5.9067,5.9261,6.4941,5.4091,5.7694
ENSG00000196466.10,ZNF799,1.5846,1.2355,1.3936,1.5648,1.3983,1.2605,1.1693
ENSG00000196470.12,SIAH1,4.4882,4.8700,4.1898,4.3421,5.7571,4.0130,4.4720
ENSG00000196476.12,C20orf96,3.6783,4.1497,3.8465,3.8786,4.1694,2.9962,3.4425
ENSG00000196497.17,IPO4,0.7735,0.4536,1.3711,1.0907,0.6789,0.7338,1.0052
ENSG00000196498.15,NCOR2,9.3716,7.8737,8.9476,9.0049,9.3177,9.7875,9.5965
ENSG00000196503.5,ARL9,1.1540,1.2355,1.7657,0.9849,1.5040,1.0086,0.8845
ENSG00000196504.21,PRPF40A,6.7470,6.9035,6.8362,7.0130,7.0521,6.8132,6.9501
ENSG00000196505.11,GDAP2,4.0704,3.6241,4.1206,4.0125,4.0668,4.0948,3.9584
ENSG00000196507.11,TCEAL3,4.5271,4.7005,4.2711,4.0911,4.9610,4.4228,4.3319
ENSG00000196510.14,ANAPC7,5.6246,5.3248,6.1811,5.7065,5.3539,5.2275,5.3307
ENSG00000196511.15,TPK1,1.5690,1.4458,1.7307,0.9572,1.4521,1.4749,1.7210
ENSG00000196517.13,SLC6A9,4.1354,4.6376,3.6025,4.8608,5.0275,4.5182,4.7478
ENSG00000196526.11,AFAP1,7.5991,7.5695,7.9734,7.7208,7.6499,7.8927,7.9943
ENSG00000196531.14,NACA,8.1251,8.1954,8.0313,8.0414,7.9373,7.4185,7.5061
ENSG00000196535.20,MYO18A,5.7177,6.8841,5.8710,5.7923,6.3668,5.6406,6.1714
ENSG00000196544.8,BORCS6,3.7766,2.8722,4.0193,3.6894,3.6574,3.6775,3.8497
ENSG00000196547.15,MAN2A2,5.9469,6.4071,6.5339,5.8367,6.5367,5.5955,5.5574
ENSG00000196549.13,MME,3.0111,8.6512,3.3838,4.8249,5.3980,3.2554,3.2359
ENSG00000196550.11,FAM72A,0.6895,1.0761,1.0970,0.9001,1.0716,0.5046,0.6820
ENSG00000196557.13,CACNA1H,6.9214,6.4626,6.2491,5.9865,6.7073,6.1160,6.5711
ENSG00000196562.16,SULF2,7.2292,8.9341,8.0358,7.6159,8.2947,7.9529,7.9127
ENSG00000196569.14,LAMA2,1.7319,4.8058,1.7828,1.9910,5.4725,2.2430,2.0078
ENSG00000196576.16,PLXNB2,9.6010,9.4920,10.4559,9.2258,9.1668,9.8582,9.5451
ENSG00000196581.11,AJAP1,2.8908,1.9383,1.4591,2.0578,4.3503,3.1055,1.3397
ENSG00000196584.4,XRCC2,2.0898,3.7917,2.7432,3.3221,3.4789,1.6773,1.9488
ENSG00000196586.17,MYO6,6.0038,6.1826,6.1948,5.9916,5.7201,5.9460,5.4944
ENSG00000196588.21,MRTFA,6.4924,5.9657,6.3417,6.4136,6.5258,7.0493,6.8172
ENSG00000196591.12,HDAC2,7.7796,8.1049,7.7147,7.8039,8.1205,7.4102,7.6091
ENSG00000196597.13,ZNF782,1.8656,1.9383,1.8495,1.9773,2.4958,1.9491,2.2713
ENSG00000196605.7,ZNF846,3.7000,3.4179,3.1393,3.6978,3.9218,3.6048,3.1136
ENSG00000196611.6,MMP1,0.6603,0.1676,0.9529,1.0388,2.5868,1.8409,1.8065
ENSG00000196628.20,TCF4,6.4877,6.9768,5.5323,6.3963,8.3974,6.5384,6.7583
ENSG00000196632.11,WNK3,3.2252,3.6385,3.4764,3.3002,3.9501,3.4885,3.7624
ENSG00000196636.8,SDHAF3,3.1275,2.6162,2.9087,2.8204,3.0080,2.5225,2.7574
ENSG00000196639.7,HRH1,3.3168,3.1707,3.6122,3.2946,3.8468,3.7428,4.6836
ENSG00000196642.19,RABL6,6.7234,6.6588,6.8617,6.7140,7.0015,6.4916,6.7518
ENSG00000196646.12,ZNF136,2.6964,3.4829,2.5463,2.9314,3.5340,2.6321,2.7574
ENSG00000196652.12,ZKSCAN5,5.0197,4.7073,4.8039,4.9689,5.1051,4.6742,5.0119
ENSG00000196653.12,ZNF502,2.2548,2.7455,2.4094,2.3625,2.6264,2.1777,2.1587
ENSG00000196655.12,TRAPPC4,6.0794,4.7095,5.4010,5.6918,4.8485,4.8745,4.7564
ENSG00000196659.10,TTC30B,2.6453,3.0109,1.9287,2.2065,3.4350,2.3750,2.5937
ENSG00000196663.16,TECPR2,5.7475,6.0865,5.6690,5.5059,6.1901,5.8524,5.9229
ENSG00000196668.4,LINC00173,0.7180,1.6671,0.4501,1.1893,1.1818,0.3153,0.4464
ENSG00000196670.14,ZFP62,3.7213,4.3283,3.9640,3.8859,4.5194,3.3522,3.5205
ENSG00000196678.14,ERI2,3.1951,4.0169,3.3147,3.3910,3.9090,3.2126,3.1983
ENSG00000196683.12,TOMM7,6.1161,5.6863,5.4925,5.8752,5.4866,5.2058,5.2413
ENSG00000196689.13,TRPV1,2.0566,2.3048,2.2458,2.3625,2.2748,2.0977,1.6853
ENSG00000196693.15,ZNF33B,4.3307,4.7952,4.1866,3.9471,4.1694,3.9196,3.8416
ENSG00000196696.14,PDXDC2P-NPIPB14P,2.1434,2.6637,1.8657,2.8806,1.8496,1.7688,1.6853
ENSG00000196700.9,ZNF512B,6.2855,6.9104,6.1525,6.3742,7.0075,6.1702,6.3265
ENSG00000196704.14,AMZ2,5.6846,5.2889,5.4568,5.3157,5.8164,5.4102,5.4538
ENSG00000196705.8,ZNF431,4.4841,4.3946,4.2802,4.9212,4.6840,4.1326,4.1276
ENSG00000196712.20,NF1,6.5134,6.9688,6.2728,6.4065,6.7687,6.7608,6.6833
ENSG00000196715.7,VKORC1L1,6.2320,5.7766,6.3235,6.0649,5.9695,6.3276,6.1104
ENSG00000196724.13,ZNF418,2.6747,3.2097,2.0890,2.5780,2.8499,1.8824,2.0365
ENSG00000196730.13,DAPK1,6.4039,6.8501,6.4165,6.4905,6.6374,5.8825,6.0556
ENSG00000196739.15,COL27A1,6.2077,6.8486,6.6223,6.9120,7.2311,6.3017,6.7125
ENSG00000196741.5,LINC01560,1.0679,1.5506,0.4501,0.9289,1.3983,0.5046,0.6453
ENSG00000196743.9,GM2A,5.8978,5.8788,6.3999,5.5142,5.5892,5.4614,5.3734
ENSG00000196754.13,S100A2,1.9879,0.8969,2.4952,2.2866,1.0485,1.4006,2.1972
ENSG00000196756.15,SNHG17,4.2177,3.4124,4.6742,4.5041,3.1932,2.7415,4.0062
ENSG00000196757.8,ZNF700,2.8069,2.7975,3.5584,2.9941,2.6649,2.6483,2.5743
ENSG00000196767.9,POU3F4,1.7037,0.1138,1.6205,1.7539,0.6485,1.0334,1.9184
ENSG00000196776.17,CD47,5.7292,5.8086,5.7432,5.0099,5.2802,5.3299,5.1721
ENSG00000196781.16,TLE1,6.1459,6.3618,6.2163,6.3663,7.0135,5.8593,6.5194
ENSG00000196782.13,MAML3,4.1168,4.9565,2.6528,4.2986,6.5527,4.4205,4.8174
ENSG00000196787.4,H2AC11,0.8005,1.3328,0.4924,0.7467,1.5703,0.6719,0.7178
ENSG00000196792.12,STRN3,5.3638,5.3570,5.1873,5.3614,5.6451,5.2004,5.3263
ENSG00000196793.14,ZNF239,2.7107,2.1264,2.7520,2.7893,2.0017,2.5485,2.1056
ENSG00000196810.6,CTBP1-DT,4.2837,4.5868,3.6916,3.7988,4.8009,4.2694,4.2968
ENSG00000196812.6,ZSCAN16,2.3215,1.6671,2.0328,1.8169,2.5626,1.5456,1.6111
ENSG00000196814.15,MVB12B,4.8845,5.6898,4.5743,4.8306,6.5962,4.8711,5.0942
ENSG00000196821.10,ILRUN,7.0297,7.0011,6.6944,7.1286,7.0886,6.5863,6.8793
ENSG00000196839.14,ADA,5.7715,4.8599,5.8272,5.6383,4.9155,4.7341,6.3916
ENSG00000196843.17,ARID5A,4.0870,3.4987,4.1801,4.0024,4.5871,4.4826,4.1075
ENSG00000196850.6,PPTC7,4.6056,4.4978,4.5987,4.7071,4.7373,4.4960,4.5436
ENSG00000196862.10,RGPD4,0.4380,1.1040,0.6125,0.0000,1.1818,0.9834,0.4464
ENSG00000196865.4,NHLRC2,4.5669,5.1373,4.7284,4.8959,5.1424,4.6199,4.7347
ENSG00000196867.8,ZFP28,3.8332,3.6714,3.7451,3.7144,3.8129,3.5965,3.4045
ENSG00000196872.12,CRACDL,1.3493,0.5376,1.6013,0.4211,2.5544,1.6293,2.1587
ENSG00000196873.16,ZNG1C,0.7735,0.6170,1.1242,1.1409,0.7945,0.9315,0.7527
ENSG00000196876.19,SCN8A,1.8656,2.5368,3.0850,2.0578,2.0373,2.3653,2.7574
ENSG00000196878.15,LAMB3,0.2936,2.4742,0.6504,0.5749,1.3983,0.7032,0.6077
ENSG00000196911.12,KPNA5,4.0024,3.9911,3.8505,4.0524,4.2322,4.0620,4.1375
ENSG00000196912.13,ANKRD36B,1.6000,2.6449,1.6205,2.1586,1.8761,2.1325,1.8873
ENSG00000196914.9,ARHGEF12,7.4020,7.5100,7.0546,7.1003,7.4051,7.6366,7.2206
ENSG00000196923.14,PDLIM7,8.9535,8.2146,9.1456,8.9189,8.5503,8.5829,9.0306
ENSG00000196924.19,FLNA,11.8260,11.6600,12.2389,12.4044,11.6383,11.8824,12.2795
ENSG00000196935.10,SRGAP1,5.5361,4.5694,5.2332,5.5974,4.8061,6.2953,5.8330
ENSG00000196937.11,FAM3C,5.0979,5.2143,6.0482,5.3441,5.2090,5.5913,5.4485
ENSG00000196943.14,NOP9,5.8591,5.9437,6.0384,6.1354,5.9211,5.6892,5.8653
ENSG00000196950.14,SLC39A10,6.5551,6.0187,6.7246,6.2892,6.0224,6.7054,7.0855
ENSG00000196961.13,AP2A1,7.7608,7.5946,7.7730,7.8998,7.7324,7.6338,7.8443
ENSG00000196967.11,ZNF585A,3.2885,3.3900,2.6805,2.6833,3.5950,3.0458,3.0658
ENSG00000196968.11,FUT11,4.9775,5.4601,5.1264,4.9266,5.2690,4.9268,4.9680
ENSG00000196972.9,SMIM10L2B,3.8719,3.6714,2.9396,3.4618,4.2526,3.6656,3.5654
ENSG00000196975.16,ANXA4,6.5806,5.2552,6.2659,6.0170,5.1933,6.4287,5.7885
ENSG00000196976.8,LAGE3,3.6964,3.1103,2.8930,2.5961,3.8798,3.0025,2.9121
ENSG00000196981.4,WDR5B,3.3399,3.5451,2.8283,2.8508,3.5669,2.9317,2.7574
ENSG00000196998.19,WDR45,4.7423,4.5160,4.9477,4.3581,4.4194,4.1355,4.5756
ENSG00000197006.15,METTL9,6.7893,6.9792,6.7467,6.4820,7.3510,6.7756,6.8842
ENSG00000197008.10,ZNF138,2.0566,2.5771,2.4313,2.2866,3.0781,2.4689,2.3870
ENSG00000197013.11,ZNF429,3.4505,3.1171,3.1788,3.4862,3.6914,3.1907,3.3486
ENSG00000197016.12,ZNF470,3.3168,3.5298,3.5880,3.6071,3.6305,3.4975,3.6877
ENSG00000197019.5,SERTAD1,3.7969,3.8667,4.1898,3.8336,3.9779,3.9129,3.9128
ENSG00000197020.12,ZNF100,2.5845,3.2966,2.4952,2.8880,3.5750,2.7713,2.7745
ENSG00000197021.9,EOLA2,4.6819,4.0279,4.5594,4.5628,4.3193,4.1036,4.2271
ENSG00000197024.9,ZNF398,4.0481,4.4846,3.7839,4.3206,4.7082,4.0192,4.2178
ENSG00000197037.11,ZSCAN25,4.1460,4.6281,3.9640,4.3014,4.5278,4.0859,4.3115
ENSG00000197043.15,ANXA6,8.5584,8.8842,8.6935,9.3853,8.1539,8.0003,8.5071
ENSG00000197044.11,ZNF441,2.4117,2.6544,2.5260,2.6051,2.7244,2.0977,2.3187
ENSG00000197045.14,GMFB,6.6429,6.4885,6.6037,6.6640,6.4485,6.4843,6.5452
ENSG00000197050.11,ZNF420,3.1643,3.3614,2.5859,2.8880,3.6109,3.3473,2.6317
ENSG00000197056.11,ZMYM1,3.5728,4.0708,3.8505,3.7472,3.8961,3.4930,3.3256
ENSG00000197062.12,ZSCAN26,3.8102,4.3946,3.8867,4.0491,4.2776,3.3324,3.3599
ENSG00000197063.11,MAFG,6.3009,5.3085,5.5183,6.1198,5.8410,5.8144,5.8330
ENSG00000197070.14,ARRDC1,3.9937,3.1968,4.3130,3.6724,3.4789,3.2659,3.2542
ENSG00000197077.14,KIAA1671,4.9937,5.1607,5.4107,5.4348,5.5700,5.7873,5.8593
ENSG00000197081.16,IGF2R,8.9315,8.8271,9.1091,9.2009,8.5396,9.3946,9.2545
ENSG00000197093.11,GAL3ST4,2.7178,5.2568,2.9774,3.1306,6.1815,2.2430,2.2347
ENSG00000197102.14,DYNC1H1,9.0504,9.7478,9.7813,9.6231,9.0934,9.8966,9.6195
ENSG00000197106.7,SLC6A17,2.1222,2.8395,1.7129,2.4447,5.2999,1.1286,3.3371
ENSG00000197111.16,PCBP2,7.2663,7.5425,7.4870,7.3449,7.8120,7.0935,7.5239
ENSG00000197114.12,ZGPAT,2.9522,2.7455,3.1192,3.1430,3.2398,2.5826,2.6687
ENSG00000197119.13,SLC25A29,4.8955,4.8821,5.5956,5.2742,5.2451,4.2324,4.9054
ENSG00000197121.15,PGAP1,5.4810,6.8403,5.2426,5.2643,6.2220,5.5976,5.6973
ENSG00000197122.13,SRC,6.0297,5.9389,6.0277,5.9288,6.4973,5.8910,6.1601
ENSG00000197124.12,ZNF682,2.3673,2.6449,2.8117,2.8658,2.8298,2.2430,2.3870
ENSG00000197128.13,ZNF772,3.9432,4.1022,3.5128,3.0009,4.2776,3.5628,3.4209
ENSG00000197136.5,PCNX3,6.4934,6.8881,6.6983,6.4414,6.8079,6.4843,6.5625
ENSG00000197147.15,LRRC8B,3.1746,4.2149,3.4281,3.5479,3.8568,2.8292,2.9198
ENSG00000197150.13,ABCB8,5.6737,5.4894,5.7724,5.4510,5.4307,5.3779,5.4298
ENSG00000197157.11,SND1,8.3148,8.4150,8.2932,8.5822,8.0858,8.2151,8.3469
ENSG00000197162.10,ZNF785,3.9612,4.4444,3.2045,3.8823,4.4373,3.5671,2.9427
ENSG00000197170.10,PSMD12,5.6900,5.3352,6.0597,6.1392,5.7137,5.9378,5.9201
ENSG00000197180.4,ATP6AP1-DT,1.1953,1.1040,0.7233,1.0121,1.3424,1.4929,1.1432
ENSG00000197183.15,NOL4L,6.2190,6.1818,5.6907,6.1758,6.4660,6.1785,6.0175
ENSG00000197208.6,SLC22A4,1.7319,1.0761,2.3299,2.1946,1.0011,2.3943,2.1587
ENSG00000197217.13,ENTPD4,8.0165,7.0998,8.0527,7.5143,7.2746,7.7759,7.7139
ENSG00000197223.12,C1D,3.8971,3.4399,4.0515,3.8336,3.9779,3.9427,4.2879
ENSG00000197226.13,TBC1D9B,7.2735,7.6198,7.3422,7.2148,7.6504,6.9974,7.1634
ENSG00000197245.6,FAM110D,0.6895,2.8722,0.8262,0.8707,3.2141,1.0086,0.7178
ENSG00000197256.11,KANK2,6.9256,7.1565,6.0330,6.5186,7.0876,6.3684,6.5245
ENSG00000197261.12,C6orf141,1.2743,0.0000,0.7584,0.0533,2.3141,0.5739,0.1646
ENSG00000197265.9,GTF2E2,4.9907,4.8981,5.2238,5.1993,5.0981,4.9218,4.8661
ENSG00000197275.14,RAD54B,1.9996,2.2560,2.3983,2.4645,2.0606,1.7238,1.8556
ENSG00000197283.18,SYNGAP1,5.6936,6.4334,6.0004,5.9865,6.3169,5.3633,5.9220
ENSG00000197291.9,RAMP2-AS1,1.7597,2.6258,2.1298,1.9066,2.3237,2.1888,2.0784
ENSG00000197296.6,FITM2,4.3962,3.8421,4.0120,3.9330,4.4660,3.7391,3.6967
